"","camera","imgtype","zoom","timestamp","gain","frame","lifter","exposure","genotype","plantbarcode","trial","cartag","measurementlabel","other","image","treatment","trait","value","label"
"3948","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy4","none","sy4","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy4_sy4_7-21-22.INF","no_salt","yii_hist_Fv/Fm",114,"0.91"
"3949","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy4","none","sy4","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy4_sy4_7-21-22.INF","no_salt","yii_hist_Fv/Fm",83,"0.92"
"3950","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy4","none","sy4","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy4_sy4_7-21-22.INF","no_salt","yii_hist_Fv/Fm",65,"0.93"
"3951","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy4","none","sy4","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy4_sy4_7-21-22.INF","no_salt","yii_hist_Fv/Fm",66,"0.94"
"3952","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy4","none","sy4","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy4_sy4_7-21-22.INF","no_salt","yii_hist_Fv/Fm",59,"0.95"
"3953","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy4","none","sy4","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy4_sy4_7-21-22.INF","no_salt","yii_hist_Fv/Fm",52,"0.96"
"3954","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy4","none","sy4","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy4_sy4_7-21-22.INF","no_salt","yii_hist_Fv/Fm",59,"0.97"
"3955","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy4","none","sy4","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy4_sy4_7-21-22.INF","no_salt","yii_hist_Fv/Fm",50,"0.98"
"3956","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy4","none","sy4","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy4_sy4_7-21-22.INF","no_salt","yii_hist_Fv/Fm",911,"0.99"
"3957","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy4","none","sy4","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy4_sy4_7-21-22.INF","no_salt","yii_mean_Fq'/Fm'",0.254100831,"none"
"3958","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy4","none","sy4","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy4_sy4_7-21-22.INF","no_salt","yii_median_Fq'/Fm'",0.248255135,"none"
"3959","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy4","none","sy4","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy4_sy4_7-21-22.INF","no_salt","yii_max_Fq'/Fm'",1,"none"
"3960","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy4","none","sy4","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy4_sy4_7-21-22.INF","no_salt","yii_mode_Fq'/Fm'",0.25,"none"
"3961","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy4","none","sy4","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy4_sy4_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",399,"0"
"3962","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy4","none","sy4","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy4_sy4_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",507,"0.01"
"3963","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy4","none","sy4","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy4_sy4_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",531,"0.02"
"3964","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy4","none","sy4","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy4_sy4_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",534,"0.03"
"3965","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy4","none","sy4","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy4_sy4_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",670,"0.04"
"3966","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy4","none","sy4","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy4_sy4_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",633,"0.05"
"3967","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy4","none","sy4","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy4_sy4_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",677,"0.06"
"3968","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy4","none","sy4","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy4_sy4_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",817,"0.07"
"3969","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy4","none","sy4","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy4_sy4_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",844,"0.08"
"3970","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy4","none","sy4","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy4_sy4_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",903,"0.09"
"3971","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy4","none","sy4","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy4_sy4_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",933,"0.1"
"3972","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy4","none","sy4","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy4_sy4_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",972,"0.11"
"3973","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy4","none","sy4","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy4_sy4_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",1121,"0.12"
"3974","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy4","none","sy4","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy4_sy4_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",1093,"0.13"
"3975","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy4","none","sy4","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy4_sy4_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",1119,"0.14"
"3976","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy4","none","sy4","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy4_sy4_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",1255,"0.15"
"3977","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy4","none","sy4","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy4_sy4_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",1235,"0.16"
"3978","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy4","none","sy4","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy4_sy4_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",1328,"0.17"
"3979","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy4","none","sy4","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy4_sy4_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",1419,"0.18"
"3980","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy4","none","sy4","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy4_sy4_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",1428,"0.19"
"3981","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy4","none","sy4","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy4_sy4_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",1413,"0.2"
"3982","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy4","none","sy4","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy4_sy4_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",1494,"0.21"
"3983","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy4","none","sy4","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy4_sy4_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",1501,"0.22"
"3984","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy4","none","sy4","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy4_sy4_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",1562,"0.23"
"3985","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy4","none","sy4","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy4_sy4_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",1591,"0.24"
"3986","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy4","none","sy4","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy4_sy4_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",1633,"0.25"
"3987","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy4","none","sy4","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy4_sy4_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",1615,"0.26"
"3988","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy4","none","sy4","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy4_sy4_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",1579,"0.27"
"3989","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy4","none","sy4","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy4_sy4_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",1592,"0.28"
"3990","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy4","none","sy4","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy4_sy4_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",1491,"0.29"
"3991","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy4","none","sy4","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy4_sy4_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",1422,"0.3"
"3992","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy4","none","sy4","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy4_sy4_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",1422,"0.31"
"3993","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy4","none","sy4","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy4_sy4_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",1305,"0.32"
"3994","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy4","none","sy4","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy4_sy4_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",1265,"0.33"
"3995","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy4","none","sy4","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy4_sy4_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",1229,"0.34"
"3996","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy4","none","sy4","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy4_sy4_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",1082,"0.35"
"3997","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy4","none","sy4","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy4_sy4_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",1000,"0.36"
"3998","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy4","none","sy4","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy4_sy4_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",978,"0.37"
"3999","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy4","none","sy4","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy4_sy4_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",886,"0.38"
"4000","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy4","none","sy4","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy4_sy4_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",792,"0.39"
"4001","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy4","none","sy4","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy4_sy4_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",728,"0.4"
"4002","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy4","none","sy4","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy4_sy4_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",658,"0.41"
"4003","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy4","none","sy4","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy4_sy4_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",591,"0.42"
"4004","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy4","none","sy4","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy4_sy4_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",534,"0.43"
"4005","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy4","none","sy4","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy4_sy4_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",444,"0.44"
"4006","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy4","none","sy4","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy4_sy4_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",393,"0.45"
"4007","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy4","none","sy4","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy4_sy4_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",334,"0.46"
"4008","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy4","none","sy4","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy4_sy4_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",282,"0.47"
"4009","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy4","none","sy4","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy4_sy4_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",266,"0.48"
"4010","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy4","none","sy4","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy4_sy4_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",183,"0.49"
"4011","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy4","none","sy4","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy4_sy4_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",164,"0.5"
"4012","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy4","none","sy4","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy4_sy4_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",150,"0.51"
"4013","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy4","none","sy4","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy4_sy4_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",130,"0.52"
"4014","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy4","none","sy4","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy4_sy4_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",97,"0.53"
"4015","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy4","none","sy4","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy4_sy4_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",98,"0.54"
"4016","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy4","none","sy4","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy4_sy4_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",69,"0.55"
"4017","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy4","none","sy4","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy4_sy4_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",41,"0.56"
"4018","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy4","none","sy4","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy4_sy4_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",46,"0.57"
"4019","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy4","none","sy4","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy4_sy4_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",41,"0.58"
"4020","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy4","none","sy4","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy4_sy4_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",36,"0.59"
"4021","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy4","none","sy4","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy4_sy4_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",42,"0.6"
"4022","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy4","none","sy4","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy4_sy4_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",24,"0.61"
"4023","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy4","none","sy4","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy4_sy4_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",38,"0.62"
"4024","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy4","none","sy4","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy4_sy4_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",19,"0.63"
"4025","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy4","none","sy4","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy4_sy4_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",25,"0.64"
"4026","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy4","none","sy4","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy4_sy4_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",24,"0.65"
"4027","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy4","none","sy4","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy4_sy4_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",17,"0.66"
"4028","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy4","none","sy4","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy4_sy4_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",21,"0.67"
"4029","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy4","none","sy4","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy4_sy4_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",14,"0.68"
"4030","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy4","none","sy4","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy4_sy4_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",20,"0.69"
"4031","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy4","none","sy4","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy4_sy4_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",16,"0.7"
"4032","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy4","none","sy4","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy4_sy4_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",14,"0.71"
"4033","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy4","none","sy4","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy4_sy4_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",13,"0.72"
"4034","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy4","none","sy4","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy4_sy4_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",16,"0.73"
"4035","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy4","none","sy4","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy4_sy4_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",16,"0.74"
"4036","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy4","none","sy4","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy4_sy4_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",14,"0.75"
"4037","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy4","none","sy4","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy4_sy4_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",11,"0.76"
"4038","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy4","none","sy4","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy4_sy4_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",11,"0.77"
"4039","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy4","none","sy4","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy4_sy4_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",6,"0.78"
"4040","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy4","none","sy4","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy4_sy4_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",13,"0.79"
"4041","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy4","none","sy4","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy4_sy4_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",15,"0.8"
"4042","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy4","none","sy4","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy4_sy4_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",24,"0.81"
"4043","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy4","none","sy4","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy4_sy4_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",13,"0.82"
"4044","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy4","none","sy4","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy4_sy4_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",9,"0.83"
"4045","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy4","none","sy4","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy4_sy4_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",10,"0.84"
"4046","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy4","none","sy4","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy4_sy4_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",16,"0.85"
"4047","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy4","none","sy4","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy4_sy4_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",7,"0.86"
"4048","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy4","none","sy4","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy4_sy4_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",10,"0.87"
"4049","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy4","none","sy4","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy4_sy4_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",9,"0.88"
"4050","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy4","none","sy4","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy4_sy4_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",2,"0.89"
"4051","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy4","none","sy4","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy4_sy4_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",5,"0.9"
