"","X","meta","color_chip_size","median_color_chip_height","median_color_chip_width","num_mask_shapes","horizontal_reference_position","height_above_reference","height_below_reference","area_above_reference","percent_area_above_reference","area_below_reference","percent_area_below_reference","in_bounds","area","convex_hull_area","solidity","perimeter","width","height","longest_path","convex_hull_vertices","object_in_frame","ellipse_major_axis","ellipse_minor_axis","ellipse_angle","ellipse_eccentricity","hue_circular_mean","hue_circular_std","hue_median"
"13550",13550,"/file/path/snapshot18295/VIS_SV_90_z1_h1_g0_e65_v500_new_53214_0.png",1296.5,37,37,10,1365,1096,0,77022,100,0,0,TRUE,77022,395304.5,0.194842203921281,7452.42077708244,642,1096,7134,20,TRUE,1375.27014160156,482.733795166016,168.338577270508,0.936371649607525,43.140308159388,28.5964271404534,44
"13551",13551,"/file/path/snapshot18296/VIS_SV_0_z1_h1_g0_e65_v500_new_53219_0.png",1296.5,37,37,2,1365,489,0,52452,100,0,0,TRUE,52452,245627,0.213543299392982,4905.0006622076,797,489,5480,25,TRUE,711.5556640625,393.487457275391,109.391593933105,0.833183887818951,64.8779075254115,26.4358631211366,64
"13552",13552,"/file/path/snapshot18296/VIS_SV_90_z1_h1_g0_e65_v500_new_53220_0.png",1296.5,37,37,2,1365,490,0,45225,100,0,0,TRUE,45225,176140,0.256755989553764,4115.4795781374,551,490,3714,28,TRUE,530.097778320312,486.023986816406,37.3954620361328,0.399215228291948,65.5295807978574,23.5019859053609,66
"13553",13553,"/file/path/snapshot18297/VIS_SV_0_z1_h1_g0_e65_v500_new_53225_0.png",1296.5,37,37,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13554",13554,"/file/path/snapshot18297/VIS_SV_90_z1_h1_g0_e65_v500_new_53226_0.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13555",13555,"/file/path/snapshot18298/VIS_SV_0_z1_h1_g0_e65_v500_new_53228_0.png",1296.5,37,37,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13556",13556,"/file/path/snapshot18298/VIS_SV_90_z1_h1_g0_e65_v500_new_53229_0.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13557",13557,"/file/path/snapshot18299/VIS_SV_0_z1_h1_g0_e65_v500_new_53237_0.png",1296.5,37,37,1,1365,831,0,47594,100,0,0,TRUE,47594,143084.5,0.332628621548805,2791.1870650053,291,831,4985,18,TRUE,702.171325683594,216.077301025391,11.6048679351807,0.951474590218514,63.6831183588323,21.8982920773348,68
"13558",13558,"/file/path/snapshot18299/VIS_SV_90_z1_h1_g0_e65_v500_new_53238_0.png",1296.5,37,37,3,1365,822,0,73220,100,0,0,TRUE,73220,516220.5,0.141838613538207,7687.28115081787,1143,822,8153,10,TRUE,1021.52136230469,607.82275390625,95.3934555053711,0.803712985438826,62.9221044537118,25.3186631807793,68
"13559",13559,"/file/path/snapshot18300/VIS_SV_0_z1_h1_g0_e65_v500_new_53243_0.png",1296.5,37,37,4,1365,646,0,57385,100,0,0,TRUE,57385,331665,0.173020969954623,6409.83631455898,935,646,5631,19,TRUE,1041.9169921875,516.422424316406,61.5673522949219,0.868524397471774,66.6335691312403,18.8223343298944,70
"13560",13560,"/file/path/snapshot18300/VIS_SV_90_z1_h1_g0_e65_v500_new_53244_0.png",1296.5,37,37,3,1365,643,0,56805,100,0,0,TRUE,56805,315700,0.179933481152993,6242.70496070385,796,643,5288,26,TRUE,830.856994628906,475.327819824219,72.6206588745117,0.820188465212503,64.861332367419,18.2242581332234,68
"13561",13561,"/file/path/snapshot18301/VIS_SV_0_z1_h1_g0_e65_v500_new_53249_0.png",1296.5,37,37,3,1365,641,0,46433,100,0,0,TRUE,46433,304474,0.152502348312171,5350.4567117691,857,641,5654,17,TRUE,1408.65478515625,500.939514160156,122.870613098145,0.934632332399644,73.2699797298734,29.7692392013003,78
"13562",13562,"/file/path/snapshot18301/VIS_SV_90_z1_h1_g0_e65_v500_new_53250_0.png",1296.5,37,37,7,1365,624,0,32583,100,0,0,TRUE,32583,96506.5,0.337624926818401,4008.70906043053,287,624,3887,24,TRUE,633.494567871094,189.789031982422,15.3474864959717,0.954067848147536,70.1988713397938,27.6810278263844,78
"13563",13563,"/file/path/snapshot18302/VIS_SV_0_z1_h1_g0_e65_v500_new_53255_0.png",1296.5,37,37,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13564",13564,"/file/path/snapshot18302/VIS_SV_90_z1_h1_g0_e65_v500_new_53256_0.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13565",13565,"/file/path/snapshot18303/VIS_SV_0_z1_h1_g0_e65_v500_new_53258_0.png",1296.5,37,37,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13566",13566,"/file/path/snapshot18303/VIS_SV_90_z1_h1_g0_e65_v500_new_53259_0.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13567",13567,"/file/path/snapshot18304/VIS_SV_0_z1_h1_g0_e65_v500_new_53264_0.png",1296.5,37,37,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13568",13568,"/file/path/snapshot18304/VIS_SV_90_z1_h1_g0_e65_v500_new_53266_0.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13569",13569,"/file/path/snapshot18305/VIS_SV_0_z1_h1_g0_e65_v500_new_53273_0.png",1296.5,37,37,13,1365,676,0,59704,100,0,0,TRUE,59704,372293.5,0.160368096676413,6925.22847890854,697,676,5778,27,TRUE,708.351440429688,600.913146972656,110.703308105469,0.529473806425372,47.2408319298361,29.3746987991644,46
"13570",13570,"/file/path/snapshot18305/VIS_SV_90_z1_h1_g0_e65_v500_new_53274_0.png",1296.5,37,37,10,1365,676,0,69629,100,0,0,TRUE,69629,439375,0.158472830725462,8113.15555012226,987,676,6440,30,TRUE,963.669250488281,524.667907714844,104.608604431152,0.838794521420805,48.0266057759506,31.4570580043447,54
"13571",13571,"/file/path/snapshot18306/VIS_SV_0_z1_h1_g0_e65_v500_new_53279_0.png",1296.5,37,37,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13572",13572,"/file/path/snapshot18306/VIS_SV_90_z1_h1_g0_e65_v500_new_53280_0.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13573",13573,"/file/path/snapshot18307/VIS_SV_0_z1_h1_g0_e65_v500_new_53282_0.png",1296.5,37,37,6,1365,667,0,55099,100,0,0,TRUE,55099,495376,0.11122662381706,7933.5473678112,1079,667,6900,21,TRUE,1205.31420898438,518.703735351562,95.8648223876953,0.90266338532064,64.093332344252,35.786161179219,66
"13574",13574,"/file/path/snapshot18307/VIS_SV_90_z1_h1_g0_e65_v500_new_53283_0.png",1296.5,37,37,4,1365,649,0,50173,100,0,0,TRUE,50173,146021.5,0.343600086288663,4035.41420054436,370,649,4037,20,TRUE,664.64599609375,311.442321777344,22.9701080322266,0.883419072266002,63.5069772004213,26.7964714875675,66
"13575",13575,"/file/path/snapshot18308/VIS_SV_0_z1_h1_g0_e65_v500_new_53291_0.png",1296.5,37,37,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13576",13576,"/file/path/snapshot18308/VIS_SV_90_z1_h1_g0_e65_v500_new_53292_0.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13577",13577,"/file/path/snapshot18309/VIS_SV_0_z1_h1_g0_e65_v500_new_53297_0.png",1296.5,37,37,3,1365,403,0,16790,100,0,0,TRUE,16790,49045,0.342338668569681,2330.24617946148,286,403,2617,19,TRUE,451.981475830078,271.098541259766,132.796310424805,0.800149874608672,83.8169109948413,28.9716684907823,84
"13578",13578,"/file/path/snapshot18309/VIS_SV_90_z1_h1_g0_e65_v500_new_53298_0.png",1296.5,37,37,3,1365,423,0,24901,100,0,0,TRUE,24901,99187.5,0.251049779458097,3114.31373083591,493,423,3165,16,TRUE,624.546447753906,286.281951904297,128.92658996582,0.888754366700196,83.6993718023866,28.8883133118857,86
"13579",13579,"/file/path/snapshot18310/VIS_SV_0_z1_h1_g0_e65_v500_new_53303_0.png",1296.5,37,37,7,1365,743,0,59093,100,0,0,TRUE,59093,236021,0.250371788950983,5874.54124033451,604,743,4206,18,TRUE,3298.56005859375,908.785034179688,34.8661880493164,0.961298313898266,59.2777235891872,30.263649955925,64
"13580",13580,"/file/path/snapshot18310/VIS_SV_90_z1_h1_g0_e65_v500_new_53304_0.png",1296.5,37,37,5,1365,778,0,54309,100,0,0,TRUE,54309,297316,0.182664236031697,6504.03159034252,698,778,5493,13,TRUE,729.20361328125,454.117736816406,51.737174987793,0.782414129771358,59.9858700612093,28.1763207828849,64
"13581",13581,"/file/path/snapshot18311/VIS_SV_0_z1_h1_g0_e65_v500_new_53309_0.png",1296.5,37,37,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13582",13582,"/file/path/snapshot18311/VIS_SV_90_z1_h1_g0_e65_v500_new_53310_0.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13583",13583,"/file/path/snapshot18312/VIS_SV_0_z1_h1_g0_e65_v500_new_53315_0.png",1296.5,37,37,5,1365,484,0,28770,100,0,0,TRUE,28770,168094.5,0.171153726029109,2822.78504407406,574,484,3978,30,TRUE,1161.26806640625,514.417419433594,133.114334106445,0.896531965629172,86.0158182179339,31.6311568921404,84
"13584",13584,"/file/path/snapshot18312/VIS_SV_90_z1_h1_g0_e65_v500_new_53316_0.png",1296.5,37,37,2,1365,508,100,23628,94.0268216005412,1501,5.97317839945879,TRUE,25129,158190,0.158853277704027,3744.41982412338,517,608,3994,11,TRUE,594.461608886719,432.500579833984,166.787582397461,0.686054595986744,82.9396884952075,32.2743656200586,82
"13585",13585,"/file/path/snapshot18313/VIS_SV_0_z1_h1_g0_e65_v500_new_53321_0.png",1296.5,37,37,4,1365,793,0,48846,100,0,0,TRUE,48846,380020.5,0.128535171128926,6703.99381625652,848,793,5962,14,TRUE,763.841552734375,584.986938476562,43.5907135009766,0.64302100489012,65.8062321374386,27.6351169779209,68
"13586",13586,"/file/path/snapshot18313/VIS_SV_90_z1_h1_g0_e65_v500_new_53322_0.png",1296.5,37,37,3,1365,792,0,56447,100,0,0,TRUE,56447,289381,0.195061182316738,5781.82557415962,646,792,4650,12,TRUE,660.203979492188,498.838989257812,155.716156005859,0.655052771669313,67.7939207846022,23.1161756850627,70
"13587",13587,"/file/path/snapshot18314/VIS_SV_0_z1_h1_g0_e65_v500_new_53327_0.png",1296.5,37,37,3,1365,928,0,48346,100,0,0,TRUE,48346,110920.5,0.435861720782002,2601.79306077957,239,928,5791,12,TRUE,889.572937011719,285.544525146484,3.57768201828003,0.947082389880418,46.0141707956775,27.2613903903307,46
"13588",13588,"/file/path/snapshot18314/VIS_SV_90_z1_h1_g0_e65_v500_new_53328_0.png",1296.5,37,37,5,1365,903,0,56740,100,0,0,TRUE,56740,504142,0.112547655224123,7436.20946598053,1055,903,6636,17,TRUE,1270.36010742188,773.153503417969,110.880500793457,0.793469731203183,44.0175870427714,31.9769820269508,44
"13589",13589,"/file/path/snapshot18315/VIS_SV_0_z1_h1_g0_e65_v500_new_53333_0.png",1296.5,37,37,4,1365,543,0,52920,100,0,0,TRUE,52920,305956,0.172966047405509,5775.64961051941,841,543,5985,29,TRUE,849.917419433594,400.244049072266,77.1839065551758,0.882175330785502,79.1120553484854,26.0046597153348,80
"13590",13590,"/file/path/snapshot18315/VIS_SV_90_z1_h1_g0_e65_v500_new_53334_0.png",1296.5,37,37,2,1365,529,0,39053,100,0,0,TRUE,39053,197418.5,0.197818340226473,4479.73642253876,602,529,3971,20,TRUE,639.61083984375,406.493072509766,69.8929214477539,0.772074635915045,78.6428154621392,28.1148678895262,78
"13591",13591,"/file/path/snapshot18316/VIS_SV_0_z1_h1_g0_e65_v500_new_53339_0.png",1296.5,37,37,2,1365,490,0,45603,100,0,0,TRUE,45603,293809,0.155213080606789,5862.15475952625,977,490,6734,32,TRUE,897.615173339844,403.4423828125,86.994384765625,0.893300308411794,62.2553222295763,26.7978381217607,62
"13592",13592,"/file/path/snapshot18316/VIS_SV_90_z1_h1_g0_e65_v500_new_53340_0.png",1296.5,37,37,1,1365,490,0,42505,100,0,0,TRUE,42505,133216,0.319068280086476,2946.14752280712,437,490,3360,19,TRUE,443.098388671875,345.692199707031,150.702255249023,0.625567193799991,61.3570647367275,20.9263551375821,62
"13593",13593,"/file/path/snapshot18317/VIS_SV_0_z1_h1_g0_e65_v500_new_53345_0.png",1296.5,37,37,3,1365,392,0,24503,100,0,0,TRUE,24503,144430.5,0.169652531840574,2701.81448161602,678,392,4622,17,TRUE,802.843994140625,511.125701904297,0,0.771157955003033,83.6039340479213,33.6498921715691,80
"13594",13594,"/file/path/snapshot18317/VIS_SV_90_z1_h1_g0_e65_v500_new_53346_0.png",1296.5,37,37,6,1365,398,0,25741,100,0,0,TRUE,25741,74463,0.345688462726455,3113.62112641335,327,398,2730,19,TRUE,357.369567871094,231.500411987305,37.0464210510254,0.761819000680773,84.1849389567488,29.8928936215933,84
"13595",13595,"/file/path/snapshot18318/VIS_SV_0_z1_h1_g0_e65_v500_new_53351_0.png",1296.5,37,37,4,1365,486,0,42946,100,0,0,TRUE,42946,347430,0.123610511469936,7202.04198908806,932,486,6634,37,TRUE,982.979431152344,360.698181152344,78.2916870117188,0.930243122806219,73.2399888296409,26.934425120068,74
"13596",13596,"/file/path/snapshot18318/VIS_SV_90_z1_h1_g0_e65_v500_new_53352_0.png",1296.5,37,37,2,1365,467,0,35468,100,0,0,TRUE,35468,107662,0.329438427671788,3520.40734255314,368,467,3308,20,TRUE,405.252380371094,264.10498046875,154.380401611328,0.758472586184841,75.4413302750783,22.1006154988564,76
"13597",13597,"/file/path/snapshot18319/VIS_SV_0_z1_h1_g0_e65_v500_new_53354_0.png",1296.5,37,37,7,1365,819,0,46761,100,0,0,TRUE,46761,300163,0.155785356622902,6542.32021200657,764,819,5990,18,TRUE,1144.26049804688,463.834320068359,41.6554985046387,0.914158343887284,71.4744073667142,27.1244990569,74
"13598",13598,"/file/path/snapshot18319/VIS_SV_90_z1_h1_g0_e65_v500_new_53355_0.png",1296.5,37,37,2,1365,839,0,47791,100,0,0,TRUE,47791,142552.5,0.335251924729486,3618.91276872158,377,839,4975,14,TRUE,856.148742675781,556.710693359375,150.173858642578,0.759720328708785,73.0518363187608,20.2080554078271,76
"13599",13599,"/file/path/snapshot18320/VIS_SV_0_z1_h1_g0_e65_v500_new_53363_0.png",1296.5,37,37,4,1365,801,0,52628,100,0,0,TRUE,52628,153174.5,0.343581993086317,4971.81714403629,310,801,5785,18,TRUE,684.30224609375,254.071380615234,10.606972694397,0.928518825209147,62.1168388435046,23.8000413950342,70
"13600",13600,"/file/path/snapshot18320/VIS_SV_90_z1_h1_g0_e65_v500_new_53364_0.png",1296.5,37,37,2,1365,792,0,65264,100,0,0,TRUE,65264,505832,0.129023074854893,7135.52544105053,1087,792,7583,13,TRUE,941.302795410156,597.622131347656,64.8730010986328,0.772603939165386,64.1719996188273,26.0340115141959,70
"13601",13601,"/file/path/snapshot18321/VIS_SV_0_z1_h1_g0_e65_v500_new_53369_0.png",1296.5,37,37,1,1365,115,0,1692,100,0,0,TRUE,1692,2023,0.836381611468117,260.468036293983,31,115,762,20,TRUE,112.174018859863,23.0992527008057,169.813110351562,0.978568118772713,86.6708975989898,44.8750682407879,82
"13602",13602,"/file/path/snapshot18321/VIS_SV_90_z1_h1_g0_e65_v500_new_53370_0.png",1296.5,37,37,1,1365,121,0,2014,100,0,0,TRUE,2014,2496,0.806891025641026,290.793937206268,51,121,847,19,TRUE,124.013832092285,25.6222667694092,158.278823852539,0.97842377212707,87.4155531878096,44.7413701012437,80
"13603",13603,"/file/path/snapshot18322/VIS_SV_0_z1_h1_g0_e65_v500_new_53375_0.png",1296.5,37,37,5,1365,652,0,50942,100,0,0,TRUE,50942,300172,0.169709366629799,6200.22458362579,845,652,5557,13,TRUE,947.350402832031,437.724578857422,112.678848266602,0.88685314725363,71.2481617706901,27.9260972339845,76
"13604",13604,"/file/path/snapshot18322/VIS_SV_90_z1_h1_g0_e65_v500_new_53376_0.png",1296.5,37,37,3,1365,650,0,36659,100,0,0,TRUE,36659,135948.5,0.269653582054969,2953.34493124485,332,650,4110,27,TRUE,1596.82019042969,670.084838867188,130.308242797852,0.90769201043358,73.6887046915386,27.3506028833151,78
"13605",13605,"/file/path/snapshot19043/VIS_SV_0_z1_h1_g0_e65_v500_new_54191_0.png",1296.5,37,37,2,1365,816,0,67096,100,0,0,TRUE,67096,347706.5,0.19296734458516,6501.87027871609,773,816,5847,20,TRUE,712.944885253906,557.552795410156,32.0732955932617,0.623225815200747,67.2803005675953,21.345237116957,70
"13606",13606,"/file/path/snapshot19043/VIS_SV_90_z1_h1_g0_e65_v500_new_54192_0.png",1296.5,37,37,5,1365,798,0,69122,100,0,0,TRUE,69122,271392,0.254694316707935,6102.42658567429,611,798,5383,13,TRUE,840.977722167969,407.863372802734,159.77734375,0.874521287709144,67.4139513445868,19.3980755103695,70
"13607",13607,"/file/path/snapshot19044/VIS_SV_0_z1_h1_g0_e65_v500_new_54194_0.png",1296.5,37,37,20,1365,911,0,62834,100,0,0,TRUE,62834,218365,0.287747578595471,5440.28985846043,417,911,6335,24,TRUE,843.067077636719,361.634704589844,176.317993164062,0.903327624303856,30.5756377890492,23.1454257415037,28
"13608",13608,"/file/path/snapshot19044/VIS_SV_90_z1_h1_g0_e65_v500_new_54195_0.png",1296.5,37,37,5,1365,879,0,59793,100,0,0,TRUE,59793,405838,0.147332186734608,7783.08397340775,847,879,6272,19,TRUE,833.440246582031,714.704895019531,12.6113700866699,0.514424198697293,36.468359842587,30.5919615123744,36
"13609",13609,"/file/path/snapshot19045/VIS_SV_0_z1_h1_g0_e65_v500_new_54203_0.png",1296.5,37,37,3,1365,547,0,42026,100,0,0,TRUE,42026,128184,0.327856830805717,2346.80228900909,419,547,3544,20,TRUE,521.755310058594,437.607696533203,125.103073120117,0.544559712190154,64.4079174621529,20.6991363578634,64
"13610",13610,"/file/path/snapshot19045/VIS_SV_90_z1_h1_g0_e65_v500_new_54204_0.png",1296.5,37,37,4,1365,580,0,61140,100,0,0,TRUE,61140,300877.5,0.203205623551113,6484.78468775749,1071,580,6657,17,TRUE,1151.46350097656,388.628051757812,75.5101547241211,0.941322688344962,66.3022504666308,23.2732742360501,68
"13611",13611,"/file/path/snapshot19046/VIS_SV_0_z1_h1_g0_e65_v500_new_54209_0.png",1296.5,37,37,5,1365,689,44,49491,98.8969486241832,552,1.1030513758168,TRUE,50043,161629.5,0.309615509544978,3482.53110992908,306,733,4340,18,TRUE,620.766418457031,278.111602783203,172.328750610352,0.894026898834206,40.8900125184338,23.3663759857647,42
"13612",13612,"/file/path/snapshot19046/VIS_SV_90_z1_h1_g0_e65_v500_new_54210_0.png",1296.5,37,37,7,1365,676,19,61349,99.6410589572844,221,0.358941042715608,TRUE,61570,465665,0.132219514028325,7322.59489929676,1011,695,7038,22,TRUE,1077.40173339844,510.232177734375,85.8291702270508,0.880752670861981,42.116361290366,34.1741742979399,42
"13613",13613,"/file/path/snapshot19047/VIS_SV_0_z1_h1_g0_e65_v500_new_54215_0.png",1296.5,37,37,6,1365,876,0,72255,100,0,0,TRUE,72255,357125.5,0.202323832938281,6414.02209675312,727,876,6286,9,TRUE,1753.75244140625,958.954833984375,54.1281585693359,0.837262139281659,50.2613988640982,27.6081848326776,54
"13614",13614,"/file/path/snapshot19047/VIS_SV_90_z1_h1_g0_e65_v500_new_54216_0.png",1296.5,37,37,3,1365,959,0,74721,100,0,0,TRUE,74721,309099.5,0.24173769287883,4973.10501623154,526,959,5846,15,TRUE,941.801452636719,391.241241455078,170.047988891602,0.909630647911389,50.7426344009562,29.2019576004723,52
"13615",13615,"/file/path/snapshot19048/VIS_SV_0_z1_h1_g0_e65_v500_new_54221_0.png",1296.5,37,37,4,1365,665,0,58823,100,0,0,TRUE,58823,324331.5,0.181366903923917,6491.52676820755,850,665,6113,29,TRUE,870.587585449219,434.384948730469,60.6493492126465,0.866627286316056,66.3540748544778,19.9224254699206,68
"13616",13616,"/file/path/snapshot19048/VIS_SV_90_z1_h1_g0_e65_v500_new_54222_0.png",1296.5,37,37,6,1365,673,0,58987,100,0,0,TRUE,58987,260565.5,0.226380698902963,6089.82163000107,620,673,4372,34,TRUE,647.883972167969,462.168243408203,129.120193481445,0.700807613371824,67.714046978488,18.4204854585161,70
"13617",13617,"/file/path/snapshot19049/VIS_SV_0_z1_h1_g0_e65_v500_new_54227_0.png",1296.5,37,37,4,1365,613,0,34926,100,0,0,TRUE,34926,115295,0.302927273515764,3964.98699462414,326,613,3935,19,TRUE,565.946594238281,240.758010864258,24.8873043060303,0.905001840354533,66.5108403610984,28.6202148098659,74
"13618",13618,"/file/path/snapshot19049/VIS_SV_90_z1_h1_g0_e65_v500_new_54228_0.png",1296.5,37,37,4,1365,613,0,49483,100,0,0,TRUE,49483,267998.5,0.184639093129253,5737.20073640347,800,613,5839,24,TRUE,726.615173339844,430.880096435547,60.1376533508301,0.805205196957491,68.3740756019203,27.5632233675835,72
"13619",13619,"/file/path/snapshot19050/VIS_SV_0_z1_h1_g0_e65_v500_new_54233_0.png",1296.5,37,37,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13620",13620,"/file/path/snapshot19050/VIS_SV_90_z1_h1_g0_e65_v500_new_54234_0.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13621",13621,"/file/path/snapshot19051/VIS_SV_0_z1_h1_g0_e65_v500_new_54239_0.png",1296.5,37,37,4,1365,257,0,8510,100,0,0,TRUE,8510,25107,0.338949297008802,1590.14341938496,131,257,1777,18,TRUE,254.139068603516,122.615447998047,169.154754638672,0.875910389330896,65.6806001958281,37.8886853849815,66
"13622",13622,"/file/path/snapshot19051/VIS_SV_90_z1_h1_g0_e65_v500_new_54240_0.png",1296.5,37,37,1,1365,284,0,10258,100,0,0,TRUE,10258,44253.5,0.231800874507101,1579.91795122623,251,284,2113,24,TRUE,319.356872558594,178.026275634766,151.50212097168,0.83020885921601,57.5856997470746,34.8700042191957,60
"13623",13623,"/file/path/snapshot19052/VIS_SV_0_z1_h1_g0_e65_v500_new_54242_0.png",1296.5,37,37,6,1365,779,0,55180,100,0,0,TRUE,55180,131638,0.419179872073413,4145.57050836086,306,779,5438,23,TRUE,729.299682617188,237.616851806641,5.3436164855957,0.945433508039465,60.4662597631354,25.5450271369496,64
"13624",13624,"/file/path/snapshot19052/VIS_SV_90_z1_h1_g0_e65_v500_new_54243_0.png",1296.5,37,37,4,1365,755,0,53190,100,0,0,TRUE,53190,409439,0.129909461482663,7409.00652730465,914,755,6115,13,TRUE,1156.13061523438,454.447235107422,115.900741577148,0.919505972137716,58.6427238821429,32.3334403593544,62
"13625",13625,"/file/path/snapshot19053/VIS_SV_0_z1_h1_g0_e65_v500_new_54251_0.png",1296.5,37,37,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13626",13626,"/file/path/snapshot19053/VIS_SV_90_z1_h1_g0_e65_v500_new_54252_0.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13627",13627,"/file/path/snapshot19054/VIS_SV_0_z1_h1_g0_e65_v500_new_54257_0.png",1296.5,37,37,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13628",13628,"/file/path/snapshot19054/VIS_SV_90_z1_h1_g0_e65_v500_new_54258_0.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13629",13629,"/file/path/snapshot19055/VIS_SV_0_z1_h1_g0_e65_v500_new_54263_0.png",1296.5,37,37,1,1365,869,0,104642,100,0,0,TRUE,104642,455622.5,0.229668201197263,5019.31734287739,754,869,5302,15,TRUE,836.433715820312,618.507446289062,2.7755823135376,0.673202898590805,67.8065279697159,23.4138436085022,72
"13630",13630,"/file/path/snapshot19055/VIS_SV_90_z1_h1_g0_e65_v500_new_54264_0.png",1296.5,37,37,5,1365,885,0,106812,100,0,0,TRUE,106812,574863,0.185804269886912,7760.45544409752,1077,885,7799,18,TRUE,909.710815429688,816.572204589844,89.6829681396484,0.440775573781678,65.1029581111619,27.5048021508911,70
"13631",13631,"/file/path/snapshot19056/VIS_SV_0_z1_h1_g0_e65_v500_new_54269_0.png",1296.5,37,37,4,1365,566,0,41496,100,0,0,TRUE,41496,118059.5,0.351483785718218,2716.39312779903,375,566,3781,16,TRUE,477.962921142578,290.771759033203,11.32435131073,0.793664034751176,70.7510788849818,26.1469209710243,74
"13632",13632,"/file/path/snapshot19056/VIS_SV_90_z1_h1_g0_e65_v500_new_54270_0.png",1296.5,37,37,1,1365,577,0,48996,100,0,0,TRUE,48996,297819.5,0.164515755348458,4205.92630302906,979,577,6527,14,TRUE,947.342468261719,437.785308837891,90.8110580444336,0.886817728591077,71.6339493730301,28.6893405384351,74
